,ScoutId,MatchKey,Alliance,DriverStation,TeamNumber,Preloaded,AutoGrid,AutoMissed,Mobile,AutoAttemptedCharge,AutoChargingState,AutoNotes,TeleopGrid,TeleopMissed,TeleopNotes,EndgameAttemptedCharge,EndgameFinalCharge,EndgameChargeTime,EndgameNotes,Disable,Tippy,DefenseTime,DefenseRating,DriverRating,RatingNotes
23,Nicole and Sri,qm13,blue,3,1111,true,9H,0.0,1.0,,None, | ,1Lcone|2Lcone|2H|5Lcube|7H,0.0, | ,,,, | ,0.0,0.0,0.0,0.0,1.5, | 
24,Hannah and Olivia,qm13,blue,2,2106,true,3H|6H,0.0,0.0,Engage,Engage, | ,4H|5Lcube|5H,0.5, | ,Engage,Engage,, | ,0.0,0.5,0.0,0.0,1.5, | 
25,Jeff and Sydney,qm13,red,,620,true,,0.0,1.0,,None, | ,7Lcone|7H|9H,0.0, | ,,Engage,, | ,0.0,0.0,0.0,0.0,0.0, | Decent driving just slow to place cones on high 
26,darrren and Chris,qm13,red,3,6863,true,1Lcube,0.5,1.0,,,dropped preload immediately | ,3Lcone,0.0,dropped cone | ,Engage,Engage,, | ,0.0,0.0,70.0,4.0,0.0,they shoved multiple opposing robots into their loading zone | were really good at stopping opponents and pinning
27,Arav and Sayan,qm13,red,2,8230,true,5H,0.5,0.0,Engage,Engage, | ,8H,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,1.5,Cube shooter  | Gripper broken but worked
28,Eckart and Neel and Eckart and Neel,qm14,blue,,611,true,8H,0.0,1.0,,None, |  |  | ,6Lcube|7M|7H,0.5,Drops cones when hit |  | Drops cones when hit | ,Engage,Engage,, |  |  | ,0.0,0.0,0.0,0.0,3.0, |  |  | 
29,Nicole and Sri and Nicole and Sri,qm14,blue,3,1262,true,4M|5M|5H,0.0,1.0,,, |  |  | ,2H|4M|5M|5H,0.0, |  |  | ,Engage,Engage,, |  |  | ,0.0,0.0,0.0,0.0,2.0, |  |  | 
30,Hannah and Olivia and Hannah and Olivia,qm14,blue,2,5804,true,4H,0.0,1.0,,, |  |  | ,4Lcube|5Lcube|6M|6H|9H,0.0, |  |  | ,,,, |  |  | ,1.0,0.0,0.0,0.0,1.0, | Slow |  | Slow
31,Sayan and Arav and Arav,qm14,red,2,384,false,,0.0,0.0,,, |  | ,3Lcube|4Lcone|4M|4H|5M|6H,0.0, |  | ,Engage,None,, |  | ,0.0,0.0,0.0,0.0,4.5, |  | 
32,darren and Chris and darren and Chris,qm14,red,3,401,true,9H,0.0,1.0,,,picked up cube |  | picked up cube | ,1H|2Lcube|3H|6M|8M|8H|9M,0.5, |  |  | ,Engage,None,,fell while trying to dock and engage |  | fell while trying to dock and engage | ,0.0,0.0,0.0,0.0,4.5, | Very good driver |  | Very good driver
33,Jeff and Sydney and Jeff and Sydney,qm14,red,,1123,true,2M|2H,0.0,1.0,,None, |  |  | ,6M|6H|7H|8Lcube,1.0, | Left substation without cargo a few times  |  | Left substation without cargo a few times ,,None,, |  |  | ,0.0,0.0,0.0,0.0,4.5,Very fast and good driving  |  | Very fast and good driving  | 
34,Nicole and Sri,qm15,blue,3,449,true,5H,0.0,0.0,Engage,Dock, | ,1H|2H|7Lcube,1.5,Dropped two cones | ,,,, | ,0.0,0.0,0.0,0.0,4.0, | dropped cones often 
35,Hannah and Olivia,qm15,blue,2,2363,true,7Lcone|8Lcone|9Lcone,0.0,1.0,,, | ,2M|4Lcube|4H|5Lcube|6H|7H|8H|9H,1.0, | ,Engage,Engage,4.3, | ,0.0,0.5,0.0,0.0,1.5, | 
36,Neel and Eckart,qm15,blue,,9072,true,,0.5,1.0,,None, | ,1Lcube|2Lcube|4Lcone,0.0, | Kicks cubes into cutout,Engage,Engage,, | ,0.0,0.0,0.0,0.0,2.5, | 
37,Sayan and Sydney and Jeff,qm15,red,2,2199,true,6H,0.0,1.0,Engage,Engage, |  | ,5H|7H|8H|9H,0.0, | Bad hold on cones when transporting them  | ,Engage,Engage,, |  | ,0.0,0.0,0.0,0.0,1.0, |  | 
38,Arav,qm15,red,2,2537,true,2H,0.0,1.0,,,,4H,0.0,,Engage,Engage,6,,0.0,0.0,80.0,1.0,2.0,
39,darren and Chris,qm15,red,3,4541,true,,1.0,1.0,,, | ,1Lcube|1H|2Lcube|3Lcube|3M|3H|8Lcube,0.0,very very slow and hard to align intake | ,,None,, | ,0.0,0.0,0.0,0.0,0.0, | 
40,Eckart and Neel,qm16,blue,,612,true,5Lcube,0.0,1.0,Engage,Engage, | ,4M|5H|6M,0.0, | ,Engage,Engage,,Charging station already lowered for them | ,0.0,0.0,0.0,0.0,4.0, | 
41,Nicole and Sri,qm16,blue,3,614,true,7Lcube,0.0,1.0,,, | ,2M|2H|3M|5M|8M|8H,2.0, | ,,Park,, | ,0.0,0.0,0.0,0.0,4.0, | 
42,Hannah and Olivia,qm16,blue,2,6802,true,1H,0.0,1.0,,, | ,3H|6H|7H|9H,0.0, | ,Engage,Engage,4.7, | ,0.0,0.0,0.0,0.0,2.0, | 
43,darren and Chris,qm16,red,3,1389,true,1H,0.0,1.0,,None, | ,3Lcube|3H|4Lcone|5Lcube,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,1.5, | 
44,Sayan and Sydney and Jeff,qm16,red,2,3136,true,4H,0.0,1.0,Engage,None, | Went for mobility but undershot  | ,5H|8H,0.0,Put 5h back after it fell |  | ,,None,, |  | ,0.0,0.0,0.0,0.0,1.6666666666666667, |  | The driving is a bit funky and the cube fell out a few times 
45,Arav,qm16,red,2,5338,true,9H,0.0,1.0,,,,1Lcube|5Lcube|6H|7H,0.0,,,,7.4,,0.0,0.0,0.0,0.0,3.0,
46,Neel and Eckart,qm17,blue,,422,true,2H,0.0,1.0,,None, | Didn't move ,,0.0,Broken intake | ,,Park,, | Fell off bit quick reaction to get to park,0.0,0.0,100.0,3.0,4.0, | Broke their intake by slamming into itGot 3 fouls
47,Olivia  and Hannah,qm17,blue,2,623,true,6M,0.0,1.0,Engage,Engage, | ,1M|2M|3M|5M|6Lcube|7M,0.5, | relatively low bot,Engage,Engage,12.649999999999999, | ,0.0,0.0,0.0,0.0,4.0, | 
48,Nicole and Sri,qm17,blue,3,5724,true,2H,1.0,1.0,,, | ,1M|1H|2M|3Lcone|3H|5H,1.0, | ,Engage,Engage,6.5, | ,0.0,0.0,0.0,0.0,1.5, | 
49,Chris and darren,qm17,red,3,1727,true,1H|3H,0.0,0.0,Engage,Engage, | ,4Lcone|4H|5H,1.5, | ,Engage,Engage,,Snapped 422 intake sad | ,0.0,0.0,0.0,0.0,0.0, | 
50,Sydney  and Jeff,qm17,red,,1731,true,9Lcone,0.0,1.0,,None,Messed up auto | ,4Lcube|6H|7Lcone|7H|8Lcube|8H|9H,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,4.5, | 
51,Sayan and Arav,qm17,red,2,5549,true,,0.5,0.0,,None,Picked up a cone in auto but actually released it in teleop | ,5Lcube|6Lcone,0.0,6L was a drop from attempted 6H | ,,None,, | ,1.0,0.0,30.0,1.5,1.5,Froze for a few seconds  | 
52,Nicole and Sri,qm18,blue,3,1418,true,6H,0.0,0.0,Engage,Engage, | ,1H|3H|4Lcone|4H,1.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,0.0, | 
53,Olivia  and Hannah,qm18,blue,2,2377,true,1H,0.0,1.0,,, | ,3Lcube|4Lcube|7Lcone|7H,0.5, | claw broke ,Engage,Engage,6.6, | ,0.0,0.0,0.0,0.0,1.0,Slow at driving  | 
54,Neel and Eckart,qm18,blue,,3939,true,2H,0.5,1.0,,None, | Picked up cube,5H|8H,0.0,Got pushed over | Got tipped over,,None,, | ,1.0,1.0,0.0,0.0,0.5, | 
55,Arav,qm18,red,2,346,false,1Lcube|2H,0.0,1.0,,,,2Lcube|7Lcube|8Lcube|9Lcube,0.0,,Engage,None,,,0.0,0.0,0.0,0.0,0.0,
56,Jeff and Sydney,qm18,red,,836,true,9M,0.0,1.0,Engage,Engage, | ,7M|7H|8H|9H,0.0, | Knocked over a robot ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,1.0, | 
57,Sayan and Chris and darren,qm18,red,2,1086,true,,1.0,0.0,,None, |  | ,1M,0.6666666666666666,Gripper broke so they sat around for a while (may have disabled themselves?) |  | intake broke off + disabled,,None,,No movement |  | ,1.0,0.0,0.0,0.0,2.0,Stopped for second half of match | Auto broke their intake | 
58,Eckart,qm19,blue,,1908,true,7H,0.0,1.0,,None,,1H|6H|8H,0.0,,Engage,Engage,5.0,,0.0,0.0,0.0,0.0,0.0,
59,Sayan,qm19,blue,2,3373,true,8H,2.0,1.0,,None,,2H|5H,0.0,Stopped trying to score at 60s left,Engage,Park,,Fell off side,0.0,0.0,0.0,0.0,2.0,
60,Nicole and Sri,qm19,blue,3,8592,true,6Lcube|6H,1.0,1.0,Engage,Engage,Shot cube from charging station| almost made it | ,1M|2M|3M|3H|4Lcube|4H|6Lcube,1.0, | ,Engage,Engage,, | ,0.0,0.0,20.0,1.0,5.0, | 
61,Hannah and Olivia,qm19,blue,2,8726,true,2H,0.5,1.0,,, | ,,0.5, | ,,,, | ,1.0,0.0,0.0,0.0,0.5, | 
62,Chris and darren,qm19,red,3,2068,true,5H,0.0,0.0,,, | disabled in auto,,0.0, | disabled again after driving bad,,None,, | ,1.0,0.0,0.0,0.0,0.5, | 
63,Jeff and Sydney,qm19,red,,2421,true,8M,0.0,1.0,,None, | ,7Lcone|9Lcube,0.0, | ,Engage,Dock,, | ,0.0,0.0,30.0,0.5,2.0,Clumsy driving  | 
64,Sayan and Arav,qm19,red,2,4099,true,1Lcube,1.5,1.0,,None,Miss| 2nd miss displaced in 1L | ,2Lcube|3Lcube|4Lcube|5Lcube|5H|6Lcube|6H,0.5,Bottom cube miss| mid miss fell into low | ,,None,,No movement | ,0.0,0.0,0.0,0.0,2.0, | 
65,Rachel and Blen Shiferaw,qm2,blue,,1111,true,9H,0.0,1.0,Engage,None, | ,2Lcone|5Lcone|8Lcone,1.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,3.0, | 
66,sarah,qm2,blue,2,1123,true,2M|2H,0.0,1.0,,None,picked up cone,1H|3H|4H|5M|7H,1.0,,Engage,Engage,7.5,,0.0,0.0,0.0,0.0,3.0,smooth over charge station
67,Suhani,qm2,blue,3,2377,true,6H,0.0,1.0,Engage,Dock,,2Lcube|5H|8H,1.0,,Engage,Engage,11.4,,0.0,0.0,0.0,1.0,0.0,
68,Shashwat and Adrian Sun,qm2,red,2,620,true,,0.0,0.0,Engage,Engage, | ,4Lcone,1.0, | Disabled halfway,,None,, | ,1.0,0.0,0.0,0.0,2.5, | 
69,alexander,qm2,red,3,686,true,2H,1.0,1.0,,None,,1H|3H|4H|5H|6Lcube,1.0,Inconsistent cone grabbing when tipped,,Park,2-ish,,0.0,0.0,0.0,0.0,4.0,Slow driving but fairly quick when placing| only requiring occasional realignment 
70,Amogh and Aran,qm2,red,1,1610,true,,1.0,1.0,,None, | ,6Lcube|7Lcube|8Lcube|8M|9Lcone|9M,0.0, | ,Engage,Engage,, | ,0.0,0.0,10.0,0.0,2.0, | 
71,Sri and Nicole,qm20,blue,3,1629,true,5H,0.0,1.0,Engage,Engage, | ,3H|4H|7Lcone|7H,0.0, | ,,None,, | ,0.0,0.0,0.0,0.0,1.0, | 
72,Neel and Eckart,qm20,blue,,1895,true,9H,0.5,1.0,,None, | ,6Lcone,1.5, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,0.0, | 
73,Hannah  and Olivia,qm20,blue,2,2028,true,1H,0.0,1.0,,, | ,2H|6H|8M|8H,0.0, | ,Engage,Engage,4.25, | ,0.0,0.0,0.0,0.0,1.0, | 
74,Jeff and Sydney,qm20,red,,977,true,2M,0.0,0.0,,None, | ,6Lcube|7Lcube|8Lcube|9Lcube,0.0, | ,Engage,Engage,, | ,0.0,0.5,0.0,0.0,0.0, | 
75,Arav,qm20,red,2,3373,true,8H,0.0,1.0,,,,2H|5H,0.0,,Engage,None,,,0.0,0.0,0.0,0.0,1.0,
76,darren and Chris,qm20,red,3,4472,true,4H,0.0,0.0,Engage,None,got stuck on ramp | ,1H|3H|6H|7H|9H,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,2.0, | 
77,Suhani and Sophia T,qm21,blue,3,384,true,5H,0.0,1.0,Engage,None, | ,1Lcone|2H|4Lcube,1.5, | ,Engage,Dock,14.5, | ,0.0,0.0,0.0,0.0,2.0, | 
78,Rachel and Blen Shiferaw,qm21,blue,,1262,true,,1.0,1.0,,, | ,4H|5M|6H,0.0, | ,Engage,None,, | ,0.0,0.5,0.0,0.0,2.0, | very slow missed cones from double substation 
79,Saragha and sarah,qm21,blue,2,5587,true,,0.0,1.0,,None, | ,2Lcube|3Lcone|8Lcube|8H,1.0, | manipulator stop working/unreliable,Engage,None,, | ,0.0,0.0,0.0,0.0,2.0, | 
80,Shashwat and Adrian Sun,qm21,red,2,116,true,4H,0.0,0.0,Engage,None, | ,1H|2M|7H|8H,1.0, | ,Engage,Engage,10.1, | ,0.0,0.0,0.0,0.0,4.0, | 
81,alexander,qm21,red,3,8622,true,9Lcube,0.0,0.0,,None,,8Lcube,0.0,,Engage,Engage,20 seconds,Triple dock and engageRammed into side of charging station| lifting the side it was trying to climb,0.0,0.0,40.0,1.0,1.0,Too slow to effectively defend. Cant place objects high. Finicky input system
82,Sophia T and Suhani,qm22,blue,3,1610,true,1H,0.0,1.0,,None, | ,1Lcube|2Lcube|2H|6Lcube|7Lcube|8Lcube,0.0,struggles picking up tipped cones from ground | Had some difficulty intaking cubes,Engage,None,, | ,0.0,0.5,0.0,0.0,0.0, | 
83,sarah,qm22,blue,2,6326,true,6H,0.0,0.0,Engage,None,,4H|5H|7H,0.0,,Engage,Park,,,0.0,0.0,0.0,0.0,2.0,
84,Saragha,qm22,blue,2,6326,true,6H,0.0,1.0,,None,,4H|5H|7H,0.0,,Engage,None,,,0.0,1.0,0.0,0.0,2.0,Slow
85,Rachel and Blen Shiferaw,qm22,blue,1,9033,true,5H,0.0,1.0,,, | ,3Lcone|3H|9H,1.0, | ,Engage,Park,, | ,0.0,0.5,0.0,0.0,1.0, | 
86,Aran,qm22,red,,4541,true,9H,0.0,1.0,,,,3H|4Lcube|5M|6H|7H,0.0,,Engage,Park,,,0.0,1.0,0.0,0.0,0.0,
87,and alexander,qm22,red,,8230,false,,0.0,0.0,Engage,Engage, | Cube toss,,0.5,Shooter bot is really slow and shots are inconsistent | Primarily focused on tossing cubes,,None,, | ,0.0,0.0,30.0,1.5,1.0,Average driving and not very good at intake  | Not a very clean driver. Cube tosses didnt land consistently within the community
88,Adrian Sun,qm22,red,2,9072,true,5M,1.0,1.0,Engage,Engage,Launched cube| fell into middle,5Lcube|6Lcube,1.0,,Engage,Park,5.0,Fell off station,0.0,0.0,0.0,0.0,2.0,Only launched cubes| wasnt very accurate
89,sarah and Saragha,qm23,blue,2,611,true,8H,1.0,1.0,,None, | ,3M|5H|7H|8M|9H,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,2.0, | 
90,Rachel and Blen,qm23,blue,,612,true,5Lcube,0.0,1.0,Engage,Engage, | ,4M|5M|6M|9M,0.0, | ,Engage,Engage,2.6, | ,0.0,0.5,0.0,0.0,1.0, | 
91,Suhani and Sophia T,qm23,blue,3,1389,true,1H,0.0,1.0,,None, | ,3H|4H|6H,0.0,Bumper broke | ,,None,, | ,1.0,0.0,0.0,0.0,2.0, | 
92,alexander and Owen,qm23,red,3,449,true,1H|2H,0.5,1.0,,None, | ,1M|2M|3M|3H|4H|9Lcube,0.0, | ,Engage,Engage,,Very quick triple dock and engage | ,0.0,0.0,20.0,1.0,3.5,Fairly clean driving| time to align could be better. | 
93,Shashwat and Adrian Sun,qm23,red,2,888,true,8H,0.0,1.0,,None, | ,6H|7H|8Lcube,0.0, | ,Engage,Engage,2.65, | ,0.0,0.0,0.0,0.0,4.0, | 
94,Amogh,qm23,red,,4456,false,,0.0,1.0,,,,6Lcone|9H,0.0,,Engage,Engage,4.0,,0.0,0.0,0.0,0.0,2.0,
95,Saragha and sarah,qm24,blue,2,1111,true,9H,0.0,1.0,Engage,Engage, | ,1Lcone|3Lcone|3H|4H|5Lcone|6H,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,1.5, | 
96,Suhani and Sophia T,qm24,blue,3,5549,true,,0.5,1.0,,None, | ,1Lcube|2Lcube|2H|4Lcube|5Lcube|8H,1.0, | ,Engage,Engage,5.3999999999999995, | ,0.0,0.0,10.0,1.5,3.5,Slow driving | 
97,Rachel and Blen,qm24,blue,,7770,true,5H,0.0,1.0,,None, | ,8M|9Lcube,1.0, | Takes a long time to align before shooting ,,None,, | ,0.0,0.0,0.0,0.0,1.5, | Slow 
98,Shashwat and Adrian Sun,qm24,red,2,1123,true,8Lcube|8H,0.5,1.0,,None, | ,5Lcube|6M|7H|9M,0.5, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,4.0, | 
99,Aran  and Amogh,qm24,red,,2106,true,4H,0.0,1.0,Engage,None, | ,5H|9M|9H,0.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,2.0, | 
100,Owen and alexander,qm24,red,3,5804,false,,0.0,0.0,,None, | ,1Lcube|2Lcube|2M|3Lcube|4Lcube|8M|9Lcube,0.0, | ,Engage,Engage,, | ,0.0,0.5,10.0,0.5,4.0, | Very fast cycles| waited for teammates before attempting to score points
101,Saragha and sarah,qm25,blue,2,1086,true,5M,0.0,1.0,Engage,None, | ,4Lcube|4M|5Lcone|6Lcone|6M,0.5, | ,Engage,Engage,, | ,0.0,1.0,0.0,0.0,2.5, | 
102,Suhani and Sophia T,qm25,blue,3,1418,true,9H,0.0,1.0,,None, | ,2H|3H|4H|5H,0.0, | ,Engage,Engage,9.75, | ,0.0,0.0,0.0,0.0,0.0, | 
103,Rachel and Blen Shiferaw,qm25,blue,,5115,true,1H,0.0,1.0,,, | ,6H|7H|8M|8H,0.0, | ,,Park,, | ,0.0,1.0,0.0,0.0,1.0, | 
104,Adrian Sun and Shashwat,qm25,red,2,1599,false,5H,0.0,1.0,Engage,Dock, | ,1M|4M|4H|7M,0.0, | ,,Park,, | ,0.0,0.0,0.0,0.0,1.5, | 
105,alexander and Owen,qm25,red,3,5338,true,9H,0.0,1.0,,Engage, | ,1H|2H|8H,0.0,Got stuck on loading station for a while | ,Engage,Engage,, | Really slow and got stuck,0.0,0.0,10.0,0.5,1.5, | 
106,Aran and Amogh,qm25,red,,5724,true,,0.5,1.0,,None, | ,1H|3H|7H,0.5, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,1.5, | 
107,Rachel and Blen Shiferaw,qm26,blue,,122,true,,1.0,0.0,Engage,Engage, | ,1H|6H|7H|9Lcone|9H,1.0, | consistently missed comes from double substation ,Engage,Engage,4.1, | ,0.0,0.0,0.0,0.0,0.0, | 
108,Owen,qm26,blue,,472,false,,1.0,0.0,,,,1Lcone|2Lcube|3Lcube|4Lcube|6Lcube,1.0,,,None,,,0.0,0.0,20.0,1.0,2.0,
109,sarah,qm26,blue,2,2068,true,2H,0.0,1.0,,None,,1H,0.0,,,Park,,,1.0,0.0,0.0,0.0,2.0,
110,Saragha,qm26,blue,2,2628,true,2H,0.0,1.0,,None,,1H,0.0,,,None,,,1.0,0.0,0.0,0.0,2.0,Stationary for entire last half of match
111,Suhani and Sophia T,qm26,blue,3,3939,false,8H,0.0,1.0,,None, | ,,0.0,Didnt move much | slow| problem with drivetrain?,,None,, | ,1.0,0.0,0.0,0.0,1.0, | 
112,alexander,qm26,red,3,422,true,1Lcone,1.0,0.0,,None,1H fell to 1L,2Lcube|2M|3Lcube|4Lcube|6Lcube,1.0,,,Park,,,0.0,0.0,0.0,0.0,1.0,Very very messy driving| nearly tipped themselves over by extending too early into the charge station
113,Aran and Amogh,qm26,red,,2199,true,4H,0.0,1.0,Engage,Engage, | ,6H|7H|9H,0.5, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.5,2.0, | 
114,Adrian Sun and Shashwat,qm26,red,2,2421,false,8H,0.0,0.0,,None, | ,5Lcube|7Lcube|8Lcube|9Lcone,0.0, | ,Engage,Dock,10.5, | ,0.0,0.0,0.0,0.0,1.0, | 
115,Suhani and Sophia T,qm27,blue,3,836,true,8H|9Lcone,0.5,1.0,,None, | ,1M|2H|3M|3H|4H|5H,0.0, | ,Engage,Dock,, | ,0.0,0.0,0.0,0.0,4.5,Smooth and fast driving | 
116,Saragha and sarah,qm27,blue,2,3136,true,6H,0.0,1.0,Engage,None, | ,1Lcube|2Lcube|3Lcube|4Lcube|5Lcube,0.0, | ,Engage,None,, | slid off,0.0,0.0,0.0,0.0,0.0, | 
117,Rachel and Blen Shiferaw,qm27,blue,,4099,true,1H,0.0,1.0,,, | ,7M|7H|8M|9M|9H,0.5, | cube got stuck in intake ,Engage,Dock,, | ,0.0,0.0,10.0,0.0,2.5, | 
118,alexander and Owen,qm27,red,3,346,true,2H,0.5,1.0,,None, | ,1Lcube|2Lcube|3Lcube|4Lcube|5Lcube|5H|6Lcube|9Lcube,0.5, | ,,Park,,Sacrificed dock & engage for potential link at 8L | ,0.0,0.0,40.0,2.0,3.5, | Really smart about where stuff lies around the field and really smart about other robots positioning 
119,Aran and Amogh,qm27,red,,623,false,,0.5,1.0,Engage,Engage, | ,3H|4M|9M|9H,1.0, | ,Engage,Dock,, | ,0.0,0.0,0.0,0.0,0.0, | 
120,Adrian Sun and Shashwat,qm27,red,2,1629,true,8H,0.0,1.0,,None, | ,3H|4H|6H|7H|9H,0.0, | ,Engage,Dock,6.550000000000001, | ,0.0,0.0,0.0,0.0,4.0, | 
121,sarah and Saragha,qm28,blue,2,620,true,,0.5,0.0,Engage,Engage, | ,3Lcone|7H|9H,1.0, | ,Engage,Engage,, | ,0.0,0.0,0.0,0.0,3.0,super slow lineup | 
122,Suhani and Sophia T,qm28,blue,3,4472,true,1H|2H,0.0,1.0,,None, | ,1Lcube|2Lcube|3H|4H|6H,0.0,High node accuracy | ,Engage,Engage,17.15, | ,0.0,0.0,30.0,2.0,4.5,Fast and smooth driving | 
123,Rachel and Blen Shiferaw,qm28,blue,,8726,true,8H,0.0,1.0,,, | ,5H|7Lcube,0.0, | hit charge station and tipped over ,,None,, | ,1.0,0.5,10.0,1.0,0.5, | 
